Instances,model,batchsize,datasize,totaldata,total_latency_second,one_epoch_average_second,clocks_current_graphicsMHz_mean,clocks_current_graphicsMHz_std,clocks_current_graphicsMHz_min,clocks_current_graphicsMHz_25,clocks_current_graphicsMHz_50,clocks_current_graphicsMHz_75,clocks_current_graphicsMHz_max,clocks_current_smMHz_mean,clocks_current_smMHz_std,clocks_current_smMHz_min,clocks_current_smMHz_25,clocks_current_smMHz_50,clocks_current_smMHz_75,clocks_current_smMHz_max,memory_freeMiB_mean,memory_freeMiB_std,memory_freeMiB_min,memory_freeMiB_25,memory_freeMiB_50,memory_freeMiB_75,memory_freeMiB_max,memory_totalMiB_mean,memory_totalMiB_std,memory_totalMiB_min,memory_totalMiB_25,memory_totalMiB_50,memory_totalMiB_75,memory_totalMiB_max,memory_usedMiB_mean,memory_usedMiB_std,memory_usedMiB_min,memory_usedMiB_25,memory_usedMiB_50,memory_usedMiB_75,memory_usedMiB_max,power_drawW_mean,power_drawW_std,power_drawW_min,power_drawW_25,power_drawW_50,power_drawW_75,power_drawW_max,temperature_gpu_mean,temperature_gpu_std,temperature_gpu_min,temperature_gpu_25,temperature_gpu_50,temperature_gpu_75,temperature_gpu_max,utilization_gpu_mean,utilization_gpu_std,utilization_gpu_min,utilization_gpu_25,utilization_gpu_50,utilization_gpu_75,utilization_gpu_max,utilization_memory_mean,utilization_memory_std,utilization_memory_min,utilization_memory_25,utilization_memory_50,utilization_memory_75,utilization_memory_max,clocks_throttle_reasons_sw_power_cap_Active,clocks_throttle_reasons_sw_power_cap_NotActive,clocks_throttle_reasons_active_0x0000000000000000,clocks_throttle_reasons_active_0x0000000000000001,clocks_throttle_reasons_active_0x0000000000000004
p100,AlexNet,16,32,50000,861.2360000000001,86.1236,1326.8965956904244,12.312273798464766,1189.0,1328.0,1328.0,1328.0,1328.0,1326.8965956904244,12.312273798464766,1189.0,1328.0,1328.0,1328.0,1328.0,199.8019890348081,14.367918019626284,199.0,199.0,199.0,199.0,499.0,16280.0,0.0,16280.0,16280.0,16280.0,16280.0,16280.0,16080.198010965192,14.367918019626286,15781.0,16081.0,16081.0,16081.0,16081.0,152.4550592885375,17.482168591145996,31.74,151.06,156.49,160.45,168.1,57.901058268519705,5.0170738986495405,32.0,58.0,60.0,61.0,61.0,88.78911130944792,11.705207536032622,0.0,90.0,92.0,92.0,94.0,37.994262399591996,5.433194725318754,0.0,39.0,39.0,40.0,41.0,0,7843,7843,0,0
p100,AlexNet,256,64,5000,80.102,8.010200000000001,1322.6695526695526,25.583122133437968,1189.0,1328.0,1328.0,1328.0,1328.0,1322.6695526695526,25.583122133437968,1189.0,1328.0,1328.0,1328.0,1328.0,208.89033189033188,49.052167364506815,199.0,199.0,199.0,199.0,499.0,16280.0,0.0,16280.0,16280.0,16280.0,16280.0,16280.0,16071.109668109668,49.0521673645068,15781.0,16081.0,16081.0,16081.0,16081.0,195.55516594516598,43.250228585481615,33.45,183.79,205.59,220.95,254.87,58.74891774891775,5.065511815622154,44.0,55.0,60.0,63.0,65.0,93.38528138528142,20.75037884848561,0.0,98.0,98.0,100.0,100.0,45.83405483405483,12.64784911150026,0.0,48.0,49.0,53.0,61.0,8,685,685,0,8
p100,AlexNet,32,32,50000,553.2669999999999,55.3267,1327.1693404634582,10.686000790610962,1189.0,1328.0,1328.0,1328.0,1328.0,1327.1693404634582,10.686000790610962,1189.0,1328.0,1328.0,1328.0,1328.0,200.2640126757774,18.068856409029006,199.0,199.0,199.0,199.0,499.0,16280.0,0.0,16280.0,16280.0,16280.0,16280.0,16280.0,16079.73598732422,18.068856409029006,15781.0,16081.0,16081.0,16081.0,16081.0,168.0066349772232,15.013711985015242,32.23,163.7,170.16,176.16,191.64,60.267973856209146,5.750188300033806,35.0,59.0,63.0,64.0,65.0,90.07070707070706,7.965776608975682,0.0,91.0,92.0,92.0,93.0,38.045157456922155,3.7968860818239207,0.0,39.0,39.0,39.0,40.0,0,5049,5049,0,0
p100,AlexNet,64,224,2000,229.678,22.9678,1327.4120192307691,3.75166466301797,1252.0,1328.0,1328.0,1328.0,1328.0,1327.4120192307691,3.75166466301797,1252.0,1328.0,1328.0,1328.0,1328.0,202.3144230769231,28.51605091593434,199.0,199.0,199.0,199.0,499.0,16280.0,0.0,16280.0,16280.0,16280.0,16280.0,16280.0,16077.685576923077,28.51605091593434,15781.0,16081.0,16081.0,16081.0,16081.0,194.2906730769231,36.12262022870769,39.78,175.27000000000004,202.09,217.9425,251.0,64.3625,4.6123761716726825,48.0,62.0,66.0,68.0,69.0,96.42067307692308,13.3224867688958,0.0,96.0,100.0,100.0,100.0,49.70336538461538,10.241245312551376,0.0,48.0,50.0,55.0,69.0,31,2049,2049,0,31
p100,AlexNet,16,224,2000,273.232,27.323200000000003,1327.953990228013,1.5038038524981845,1265.0,1328.0,1328.0,1328.0,1328.0,1327.953990228013,1.5038038524981845,1265.0,1328.0,1328.0,1328.0,1328.0,201.37214983713355,24.51245043012119,199.0,199.0,199.0,199.0,499.0,16280.0,0.0,16280.0,16280.0,16280.0,16280.0,16280.0,16078.627850162866,24.51245043012119,15781.0,16081.0,16081.0,16081.0,16081.0,194.72736156351792,28.809062743731765,40.02,181.94,202.08,213.34,242.93,65.41612377850163,4.332547286195112,49.0,63.0,67.0,69.0,69.0,96.24144951140065,11.765076914425075,0.0,98.0,98.0,98.0,100.0,59.53623778501629,8.787761690810347,0.0,59.0,61.0,63.0,65.0,1,2455,2455,0,1
p100,AlexNet,128,64,5000,79.745,7.974500000000001,1322.1703296703295,27.665393075672554,1189.0,1328.0,1328.0,1328.0,1328.0,1322.1703296703295,27.665393075672554,1189.0,1328.0,1328.0,1328.0,1328.0,207.8379120879121,46.67020989797169,199.0,199.0,199.0,199.0,499.0,16280.0,0.0,16280.0,16280.0,16280.0,16280.0,16280.0,16072.162087912087,46.67020989797169,15781.0,16081.0,16081.0,16081.0,16081.0,191.8193543956044,39.792817216911786,33.45,184.5075,199.91,213.59,245.81,57.82554945054945,5.051705798253124,44.0,55.0,59.0,62.0,64.0,93.06593406593409,19.81304764979604,0.0,98.0,98.0,98.0,100.0,44.50274725274726,10.472732295858028,0.0,47.0,47.0,48.0,53.0,1,727,727,0,1
p100,AlexNet,16,64,5000,133.481,13.3481,1328.0,0.0,1328.0,1328.0,1328.0,1328.0,1328.0,1328.0,0.0,1328.0,1328.0,1328.0,1328.0,1328.0,204.25798525798527,36.708820294486415,199.0,199.0,199.0,199.0,499.0,16280.0,0.0,16280.0,16280.0,16280.0,16280.0,16280.0,16075.742014742014,36.708820294486415,15781.0,16081.0,16081.0,16081.0,16081.0,159.5909172809173,25.000974547769808,37.58,158.04,165.62,170.83,188.68,53.38493038493039,5.111950216467447,39.0,50.0,55.0,58.0,60.0,88.62817362817361,15.952418769968755,0.0,92.0,93.0,93.0,94.0,41.90581490581491,8.099796026280625,0.0,43.0,44.0,45.0,46.0,0,1221,1221,0,0
p100,AlexNet,64,64,5000,85.984,8.5984,1322.4673495518566,27.15549756432605,1189.0,1328.0,1328.0,1328.0,1328.0,1322.4673495518566,27.15549756432605,1189.0,1328.0,1328.0,1328.0,1328.0,207.47375160051217,46.18153576956546,199.0,199.0,199.0,199.0,499.0,16280.0,0.0,16280.0,16280.0,16280.0,16280.0,16280.0,16072.526248399487,46.18153576956546,15781.0,16081.0,16081.0,16081.0,16081.0,182.77016645326503,35.22409918191501,33.7,177.93,190.01,200.53,221.67,55.88220230473752,5.194321679270382,41.0,53.0,57.0,60.0,63.0,91.98591549295773,19.124251118920085,0.0,96.0,97.0,97.0,99.0,41.72983354673495,9.219405042150614,0.0,44.0,44.0,45.0,46.0,0,781,781,0,0
p100,AlexNet,32,224,2000,232.22099999999998,23.2221,1327.8304204062351,2.2167647160133703,1265.0,1328.0,1328.0,1328.0,1328.0,1327.8304204062351,2.2167647160133703,1265.0,1328.0,1328.0,1328.0,1328.0,202.2451582427964,28.449718212763162,199.0,199.0,199.0,199.0,499.0,16280.0,0.0,16280.0,16280.0,16280.0,16280.0,16280.0,16077.754841757205,28.449718212763155,15781.0,16081.0,16081.0,16081.0,16081.0,199.58273500236183,34.44222122845008,39.78,180.62,208.05,222.75,263.56,65.27019367028814,4.7334154422428965,48.0,63.0,68.0,69.0,70.0,96.48937175247991,12.64711184526604,0.0,98.0,98.0,100.0,100.0,61.13698630136986,10.431618043070026,0.0,60.0,62.0,66.0,69.0,5,2112,2112,0,5
p100,AlexNet,32,128,5000,238.601,23.8601,1326.5937643282898,11.779434636883762,1227.0,1328.0,1328.0,1328.0,1328.0,1326.5937643282898,11.779434636883762,1227.0,1328.0,1328.0,1328.0,1328.0,202.09857863365428,28.193367409174442,199.0,199.0,199.0,199.0,499.0,16280.0,0.0,16280.0,16280.0,16280.0,16280.0,16280.0,16077.901421366345,28.19336740917443,15781.0,16081.0,16081.0,16081.0,16081.0,195.90365887207702,29.50544586338834,35.89,188.97,203.16,212.62,237.97,64.75745071068317,5.151141827012343,47.0,62.0,67.0,69.0,70.0,95.03301237964236,13.581484007574867,0.0,97.0,98.0,98.0,99.0,51.803759743237045,8.057135682060403,0.0,52.0,53.0,54.0,56.0,0,2181,2181,0,0
p100,CIFAR10_CNN,32,128,5000,35.85,3.585,1318.9633027522937,34.1176941496497,1189.0,1328.0,1328.0,1328.0,1328.0,1318.9633027522937,34.1176941496497,1189.0,1328.0,1328.0,1328.0,1328.0,212.3149847094801,54.955826002158496,199.0,199.0,199.0,199.0,499.0,16280.0,0.0,16280.0,16280.0,16280.0,16280.0,16280.0,16067.68501529052,54.95582600215849,15781.0,16081.0,16081.0,16081.0,16081.0,142.43963302752292,35.62895284521443,34.43,143.79500000000004,154.1,161.755,172.54,52.01223241590214,2.3770058177197617,46.0,51.0,53.0,54.0,55.0,75.74923547400611,22.954171287046215,0.0,82.0,85.0,86.0,87.0,33.235474006116206,10.839440099061024,0.0,36.0,38.0,38.0,39.0,0,327,327,0,0
p100,CIFAR10_CNN,32,32,50000,90.135,9.0135,1317.9682926829269,29.963534525034145,1189.0,1328.0,1328.0,1328.0,1328.0,1317.9682926829269,29.963534525034145,1189.0,1328.0,1328.0,1328.0,1328.0,203.67073170731706,33.16034043447275,199.0,199.0,199.0,199.0,499.0,16280.0,0.0,16280.0,16280.0,16280.0,16280.0,16280.0,16076.329268292684,33.16034043447275,15781.0,16081.0,16081.0,16081.0,16081.0,58.26489024390243,6.6248031085652,31.99,54.88,60.24,62.96,67.36,35.645121951219515,1.0316898710338036,33.0,35.0,36.0,36.0,37.0,34.385365853658534,7.252486785858514,0.0,36.0,37.0,38.0,45.0,8.378048780487807,2.1457300296763617,0.0,9.0,9.0,9.0,11.0,0,820,820,0,0
p100,CIFAR10_CNN,128,32,50000,33.449,3.3449,1328.0,0.0,1328.0,1328.0,1328.0,1328.0,1328.0,1328.0,0.0,1328.0,1328.0,1328.0,1328.0,1328.0,211.8636363636364,53.81299120020129,199.0,199.0,199.0,199.0,499.0,16280.0,0.0,16280.0,16280.0,16280.0,16280.0,16280.0,16068.136363636364,53.81299120020128,15781.0,16081.0,16081.0,16081.0,16081.0,99.22899350649351,21.69896421881327,38.07,95.31,108.145,112.355,120.52,44.02922077922078,1.235649894264343,40.0,44.0,44.0,45.0,46.0,54.532467532467535,17.636455001828338,0.0,59.0,62.0,64.0,66.0,16.626623376623378,5.932865918553184,0.0,18.0,19.0,20.0,20.0,0,308,308,0,0
p100,CIFAR10_CNN,16,128,5000,45.245,4.5245,1328.0,0.0,1328.0,1328.0,1328.0,1328.0,1328.0,1328.0,0.0,1328.0,1328.0,1328.0,1328.0,1328.0,209.45893719806762,49.03002988317175,199.0,199.0,199.0,199.0,499.0,16280.0,0.0,16280.0,16280.0,16280.0,16280.0,16280.0,16070.54106280193,49.03002988317176,15781.0,16081.0,16081.0,16081.0,16081.0,132.18693236714978,29.586934088801357,38.8,132.97,142.51999999999995,147.04500000000004,160.99,49.816425120772955,2.13811728930049,44.0,49.0,50.0,51.75,53.0,70.22946859903382,20.927593407236873,0.0,76.0,78.0,79.0,85.0,30.944444444444446,10.226694667928957,0.0,34.0,35.0,36.0,36.0,0,414,414,0,0
p100,CIFAR10_CNN,128,64,5000,10.647,1.0647,1328.0,0.0,1328.0,1328.0,1328.0,1328.0,1328.0,1328.0,0.0,1328.0,1328.0,1328.0,1328.0,1328.0,244.06,94.26995622394573,199.0,199.0,199.0,199.0,499.0,16280.0,0.0,16280.0,16280.0,16280.0,16280.0,16280.0,16035.94,94.26995622394577,15781.0,16081.0,16081.0,16081.0,16081.0,117.7551,50.1442471698631,39.04,45.3275,146.465,155.29250000000005,170.35,47.64,1.834132057415824,44.0,45.75,48.0,49.0,50.0,58.68,33.21338418302009,0.0,24.0,80.0,83.0,87.0,27.68,17.458105697510668,0.0,6.0,38.5,41.0,43.0,0,100,100,0,0
p100,CIFAR10_CNN,64,224,2000,42.395,4.2395000000000005,1319.9633507853405,32.42327858988118,1189.0,1328.0,1328.0,1328.0,1328.0,1319.9633507853405,32.42327858988118,1189.0,1328.0,1328.0,1328.0,1328.0,210.9633507853403,50.94084590894248,199.0,199.0,199.0,199.0,499.0,16280.0,0.0,16280.0,16280.0,16280.0,16280.0,16280.0,16069.036649214659,50.94084590894249,15781.0,16081.0,16081.0,16081.0,16081.0,154.4307591623037,45.737039386727965,34.67,143.1275,161.185,186.8075,216.11,53.625654450261784,2.5469185676014985,47.0,52.0,54.0,56.0,57.0,83.30104712041884,24.981062621800323,0.0,89.0,92.0,95.0,100.0,32.481675392670155,11.621928288076756,0.0,34.0,37.0,39.0,42.0,0,382,382,0,0
p100,CIFAR10_CNN,16,64,5000,22.625999999999998,2.2626,1312.7190476190476,43.50055951955638,1189.0,1328.0,1328.0,1328.0,1328.0,1312.7190476190476,43.50055951955638,1189.0,1328.0,1328.0,1328.0,1328.0,218.05714285714282,64.69070003658571,199.0,199.0,199.0,199.0,499.0,16280.0,0.0,16280.0,16280.0,16280.0,16280.0,16280.0,16061.94285714286,64.69070003658572,15781.0,16081.0,16081.0,16081.0,16081.0,81.5477619047619,19.624549249459843,32.72,75.82249999999998,90.63,94.9325,101.58,40.476190476190474,0.9985179265639794,38.0,40.0,41.0,41.0,42.0,45.871428571428574,16.891651426120895,0.0,44.5,54.0,55.0,58.0,15.16190476190476,6.040729081640416,0.0,14.5,18.0,18.0,19.0,0,210,210,0,0
p100,CIFAR10_CNN,32,224,2000,40.695,4.0695,1319.747311827957,32.830129122484394,1189.0,1328.0,1328.0,1328.0,1328.0,1319.747311827957,32.830129122484394,1189.0,1328.0,1328.0,1328.0,1328.0,210.69354838709683,51.02214160544164,199.0,199.0,199.0,199.0,499.0,16280.0,0.0,16280.0,16280.0,16280.0,16280.0,16280.0,16069.306451612903,51.02214160544164,15781.0,16081.0,16081.0,16081.0,16081.0,155.1574462365591,39.46100697344516,34.67,148.7125,167.57,179.3175,197.14,53.75,2.6246550280317806,47.0,52.0,54.0,56.0,57.0,83.03225806451613,23.58020166984087,0.0,89.0,92.0,93.0,99.0,35.61559139784947,11.313235524466696,0.0,39.0,40.0,41.0,43.0,0,372,372,0,0
p100,CIFAR10_CNN,128,256,2000,54.726000000000006,5.4726,1327.5337423312885,2.3213607387419177,1316.0,1328.0,1328.0,1328.0,1328.0,1327.5337423312885,2.3213607387419177,1316.0,1328.0,1328.0,1328.0,1328.0,209.64212678936605,48.92605603767714,199.0,199.0,199.0,199.0,499.0,16280.0,0.0,16280.0,16280.0,16280.0,16280.0,16280.0,16070.357873210634,48.92605603767714,15781.0,16081.0,16081.0,16081.0,16081.0,165.98006134969324,54.68500591498969,38.58,150.34,177.81,210.21,233.4,53.03271983640082,3.69854769975069,44.0,50.0,54.0,56.0,58.0,85.99795501022493,24.79840844455985,0.0,91.0,93.0,99.0,100.0,32.967280163599185,12.228986366267135,0.0,33.0,38.0,40.0,47.0,0,489,489,0,0
p100,CIFAR10_CNN,256,64,5000,10.214,1.0214,1328.0,0.0,1328.0,1328.0,1328.0,1328.0,1328.0,1328.0,0.0,1328.0,1328.0,1328.0,1328.0,1328.0,243.70833333333331,92.96200884081246,199.0,199.0,199.0,202.5,499.0,16280.0,0.0,16280.0,16280.0,16280.0,16280.0,16280.0,16036.291666666664,92.96200884081249,15781.0,16077.5,16081.0,16081.0,16081.0,128.31302083333333,55.970097695480824,39.04,51.7325,156.07999999999996,168.8525,184.98,48.36458333333334,2.186657105777129,45.0,46.0,49.0,50.0,51.0,63.15625,35.83216083353054,0.0,24.75,85.0,89.0,98.0,24.71875,15.57170384146564,0.0,6.0,31.5,38.0,39.0,0,96,96,0,0
p100,CIFAR10_CNN,32,256,2000,52.496,5.2496,1325.3070362473347,19.094445134667307,1189.0,1328.0,1328.0,1328.0,1328.0,1325.3070362473347,19.094445134667307,1189.0,1328.0,1328.0,1328.0,1328.0,208.42430703624734,46.053679263632056,199.0,199.0,199.0,199.0,499.0,16280.0,0.0,16280.0,16280.0,16280.0,16280.0,16280.0,16071.575692963752,46.053679263632056,15781.0,16081.0,16081.0,16081.0,16081.0,166.8715778251599,40.630157193561594,33.94,157.07,180.11,192.96,206.47,54.181236673773995,3.1601129492449314,46.0,52.0,55.0,57.0,58.0,85.5138592750533,21.683975330703255,0.0,90.0,92.0,94.0,100.0,36.56503198294243,10.704985910452754,0.0,39.0,40.0,41.0,45.0,0,469,469,0,0
p100,CIFAR10_CNN,128,128,5000,31.179000000000002,3.1179,1327.063829787234,3.224048351317991,1316.0,1328.0,1328.0,1328.0,1328.0,1327.063829787234,3.224048351317991,1316.0,1328.0,1328.0,1328.0,1328.0,215.74468085106383,60.62848821886961,199.0,199.0,199.0,199.0,499.0,16280.0,0.0,16280.0,16280.0,16280.0,16280.0,16280.0,16064.255319148935,60.6284882188696,15781.0,16081.0,16081.0,16081.0,16081.0,151.59007092198584,42.271736534042375,39.8,145.8175,165.07,178.875,191.07,54.48581560283689,2.2625240703081277,49.0,53.0,55.0,56.0,57.0,80.97872340425532,26.555245063026373,0.0,88.0,91.0,93.0,99.0,44.8936170212766,17.29756411282083,0.0,48.0,53.0,54.0,56.0,0,282,282,0,0
p100,CIFAR10_CNN,64,64,5000,12.311,1.2311,1328.0,0.0,1328.0,1328.0,1328.0,1328.0,1328.0,1328.0,0.0,1328.0,1328.0,1328.0,1328.0,1328.0,237.6034482758621,88.68869633482728,199.0,199.0,199.0,199.0,499.0,16280.0,0.0,16280.0,16280.0,16280.0,16280.0,16280.0,16042.396551724138,88.68869633482734,15781.0,16081.0,16081.0,16081.0,16081.0,109.5981896551724,40.16710236432704,38.32,89.2325,130.26999999999998,138.5325,151.51,44.66379310344828,1.5766997206175632,42.0,43.75,45.0,46.0,47.0,55.870689655172406,28.11390810765123,0.0,47.25,73.0,75.0,78.0,24.474137931034484,13.968574174473432,0.0,12.5,34.0,35.0,36.0,0,116,116,0,0
p100,CIFAR10_CNN,256,256,2000,57.872,5.7872,1327.5049115913555,2.3889664853557027,1316.0,1328.0,1328.0,1328.0,1328.0,1327.5049115913555,2.3889664853557027,1316.0,1328.0,1328.0,1328.0,1328.0,211.11787819253442,50.94942929116449,199.0,199.0,199.0,199.0,499.0,16280.0,0.0,16280.0,16280.0,16280.0,16280.0,16280.0,16068.882121807466,50.94942929116446,15781.0,16081.0,16081.0,16081.0,16081.0,169.82878192534383,59.488167500177056,38.34,151.71,183.54,221.32,241.24,52.67387033398821,3.948951439476384,43.0,50.0,53.0,56.0,59.0,86.54813359528488,26.680010754718236,0.0,87.0,99.0,100.0,100.0,32.223968565815326,14.101604559361894,0.0,26.0,38.0,42.0,54.0,0,509,509,0,0
p100,CIFAR10_CNN,256,32,50000,24.471999999999998,2.4472,1314.0133333333333,41.13636729568756,1189.0,1328.0,1328.0,1328.0,1328.0,1314.0133333333333,41.13636729568756,1189.0,1328.0,1328.0,1328.0,1328.0,217.94222222222226,64.7109041129168,199.0,199.0,199.0,199.0,499.0,16280.0,0.0,16280.0,16280.0,16280.0,16280.0,16280.0,16062.057777777778,64.7109041129168,15781.0,16081.0,16081.0,16081.0,16081.0,115.05848888888887,32.96622708262946,33.94,111.76,129.54,134.67,148.45,47.72,1.6275529396700348,44.0,47.0,48.0,49.0,50.0,61.52888888888889,23.073258932751088,0.0,61.0,72.0,74.0,76.0,25.577777777777783,10.7052408912496,0.0,22.0,31.0,32.0,32.0,0,225,225,0,0
p100,CIFAR10_CNN,128,224,2000,42.285,4.2285,1328.0,0.0,1328.0,1328.0,1328.0,1328.0,1328.0,1328.0,0.0,1328.0,1328.0,1328.0,1328.0,1328.0,212.203125,53.34786955475665,199.0,199.0,199.0,199.0,499.0,16280.0,0.0,16280.0,16280.0,16280.0,16280.0,16280.0,16067.796875,53.34786955475665,15781.0,16081.0,16081.0,16081.0,16081.0,161.505703125,50.62840667995389,38.81,142.64,174.17000000000004,200.6175,222.4,52.43489583333334,3.2815539510677696,44.0,50.0,53.0,55.0,57.0,85.328125,25.164869221801887,0.0,92.0,94.0,96.0,100.0,32.776041666666664,12.279676004533966,0.0,31.0,38.0,40.0,45.0,0,384,384,0,0
p100,CIFAR10_CNN,64,256,2000,54.409,5.4409,1328.0,0.0,1328.0,1328.0,1328.0,1328.0,1328.0,1328.0,0.0,1328.0,1328.0,1328.0,1328.0,1328.0,208.7338709677419,46.25403877463171,199.0,199.0,199.0,199.0,499.0,16280.0,0.0,16280.0,16280.0,16280.0,16280.0,16280.0,16071.266129032258,46.25403877463174,15781.0,16081.0,16081.0,16081.0,16081.0,158.04,45.57076113811432,39.04,140.9525,172.0,191.2425,213.21,52.56653225806453,2.807567132411569,45.0,51.0,53.0,55.0,56.0,85.14516129032258,24.035644758646107,0.0,90.0,94.0,95.0,100.0,40.528225806451616,14.710513304924573,0.0,43.0,47.0,48.0,54.0,0,496,496,0,0
p100,CIFAR10_CNN,256,128,5000,33.016999999999996,3.3017000000000003,1328.0,0.0,1328.0,1328.0,1328.0,1328.0,1328.0,1328.0,0.0,1328.0,1328.0,1328.0,1328.0,1328.0,214.6151202749141,59.31112861416045,199.0,199.0,199.0,199.0,499.0,16280.0,0.0,16280.0,16280.0,16280.0,16280.0,16280.0,16065.384879725088,59.311128614160474,15781.0,16081.0,16081.0,16081.0,16081.0,156.9368384879725,50.11778592996802,40.04,140.51999999999998,172.96,196.16,211.51,53.927835051546396,2.4785177272761887,47.0,53.0,54.0,56.0,57.0,82.2233676975945,26.769545299015757,0.0,89.5,93.0,95.0,100.0,32.185567010309285,12.371544015009675,0.0,32.5,38.0,39.0,44.0,0,291,291,0,0
p100,CIFAR10_CNN,16,224,2000,45.401,4.540100000000002,1327.3853658536584,2.6485740016756107,1316.0,1328.0,1328.0,1328.0,1328.0,1327.3853658536584,2.6485740016756107,1316.0,1328.0,1328.0,1328.0,1328.0,209.3219512195122,48.31046453883976,199.0,199.0,199.0,199.0,499.0,16280.0,0.0,16280.0,16280.0,16280.0,16280.0,16280.0,16070.678048780488,48.31046453883978,15781.0,16081.0,16081.0,16081.0,16081.0,156.8092926829268,36.57528649428554,39.53,156.45,169.38,176.23,189.34,54.39024390243903,2.560543653884236,47.0,53.0,55.0,56.0,58.0,82.26341463414634,23.451429868643256,0.0,88.0,91.0,92.0,94.0,37.0,11.558927370478209,0.0,40.0,42.0,43.0,44.0,0,410,410,0,0
p100,CIFAR10_CNN,256,224,2000,44.135,4.4135,1328.0,0.0,1328.0,1328.0,1328.0,1328.0,1328.0,1328.0,0.0,1328.0,1328.0,1328.0,1328.0,1328.0,213.90731707317073,57.43886891914703,199.0,199.0,199.0,199.0,499.0,16280.0,0.0,16280.0,16280.0,16280.0,16280.0,16280.0,16066.092682926832,57.43886891914703,15781.0,16081.0,16081.0,16081.0,16081.0,163.03614634146342,57.95179720081973,38.56,148.8125,175.905,211.28,235.07,51.49512195121951,3.458623835566291,43.0,49.0,52.0,54.0,57.0,84.31463414634146,28.18218810948575,0.0,88.0,96.5,100.0,100.0,32.356097560975606,14.039066150451985,0.0,28.0,38.0,42.0,58.0,0,410,410,0,0
p100,CIFAR10_CNN,64,32,50000,50.108000000000004,5.0108,1320.5786026200874,31.013502752292748,1189.0,1328.0,1328.0,1328.0,1328.0,1320.5786026200874,31.013502752292748,1189.0,1328.0,1328.0,1328.0,1328.0,208.22270742358083,46.111919879973065,199.0,199.0,199.0,199.0,499.0,16280.0,0.0,16280.0,16280.0,16280.0,16280.0,16280.0,16071.777292576418,46.11191987997308,15781.0,16081.0,16081.0,16081.0,16081.0,75.65899563318776,13.293802305323426,32.48,72.16,80.545,84.055,90.38,38.746724890829704,1.1746968390846462,35.0,38.0,39.0,40.0,40.0,43.55240174672489,12.446229413123907,0.0,47.0,49.0,50.0,52.0,13.451965065502186,4.4978582871899615,0.0,15.0,15.0,16.0,16.0,0,458,458,0,0
p100,CIFAR10_CNN,32,64,5000,15.225,1.5225,1316.0,38.8987697198033,1189.0,1328.0,1328.0,1328.0,1328.0,1316.0,38.8987697198033,1189.0,1328.0,1328.0,1328.0,1328.0,229.12765957446808,79.81593566842487,199.0,199.0,199.0,199.0,499.0,16280.0,0.0,16280.0,16280.0,16280.0,16280.0,16280.0,16050.872340425532,79.81593566842487,15781.0,16081.0,16081.0,16081.0,16081.0,96.22319148936168,30.18014688781704,33.21,85.62,112.31,116.81,122.82,43.33333333333334,1.2854497082270284,41.0,43.0,44.0,44.0,45.0,49.45390070921986,22.46663404673853,0.0,44.0,62.0,63.0,66.0,18.45390070921986,9.209835718485943,0.0,15.0,24.0,24.0,25.0,0,141,141,0,0
p100,CIFAR10_CNN,16,256,2000,57.773999999999994,5.7774,1327.5172413793102,2.360237157309645,1316.0,1328.0,1328.0,1328.0,1328.0,1327.5172413793102,2.360237157309645,1316.0,1328.0,1328.0,1328.0,1328.0,207.19157088122608,43.26760995072565,199.0,199.0,199.0,199.0,499.0,16280.0,0.0,16280.0,16280.0,16280.0,16280.0,16280.0,16072.808429118772,43.267609950725664,15781.0,16081.0,16081.0,16081.0,16081.0,163.18272030651343,35.4907937060195,39.29,157.5575,173.8,184.3475,197.72,54.27969348659004,3.103203951066585,46.0,53.0,55.0,57.0,59.0,84.1302681992337,21.503431934384842,0.0,88.0,92.0,94.0,95.0,38.48467432950192,10.786924034406724,0.0,40.25,43.0,43.0,45.0,0,522,522,0,0
p100,CIFAR10_CNN,16,32,50000,158.29399999999998,15.8294,1189.0,0.0,1189.0,1189.0,1189.0,1189.0,1189.0,1189.0,0.0,1189.0,1189.0,1189.0,1189.0,1189.0,201.73245309242532,25.296681801793927,199.0,199.0,199.0,199.0,499.0,16280.0,0.0,16280.0,16280.0,16280.0,16280.0,16280.0,16078.267546907575,25.296681801793927,15781.0,16081.0,16081.0,16081.0,16081.0,41.17731063238361,2.534702388368105,31.5,40.27,41.76,42.93,45.4,32.712995135510766,0.4571081250051482,31.0,32.0,33.0,33.0,33.0,32.40236275191105,6.033058670110731,0.0,33.0,34.0,35.0,37.0,3.674774148714385,0.8313211085581227,0.0,4.0,4.0,4.0,4.0,0,1439,1439,0,0
